,bacterial1.fasta,bacterial2.fasta,bacterial3.fasta,bacterial4.fasta,mamalian1.fasta,mamalian2.fasta,mamalian3.fasta,mamalian4.fasta
SR,0.0024496937882764656,0.004839099927413501,0.0020581425263699513,0.0023880597014925373,0.00404975412207116,0.006416683376779627,0.0027457440966501922,0.006346072486250176
SS,0.007349081364829396,0.007016694894749577,0.005145356315924878,0.005174129353233831,0.006508533410471507,0.010326849809504712,0.007321984257733846,0.014807502467917079
ST,0.004724409448818898,0.004718122429228163,0.006045793671211731,0.004577114427860697,0.006219265258894996,0.005013033888109084,0.005857587406187077,0.006346072486250176
SU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SV,0.004899387576552931,0.0050810549237841765,0.005402624131721122,0.0029850746268656717,0.006653167486259763,0.004712251854822539,0.005308438586857038,0.006769143985333521
SW,0.00034995625546806647,0.002298572465521413,0.0009004373552868536,0.0005970149253731343,0.0013017066820943013,0.001503910166432725,0.00018304960644334616,0.0007051191651389084
SY,0.0029746281714785653,0.003024437454633438,0.002186776434268073,0.0029850746268656717,0.002458779288400347,0.0023059955885301785,0.0027457440966501922,0.0014102383302778169
S*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TA,0.0027996500437445318,0.0031454149528187757,0.004888088500128634,0.005970149253731343,0.0034712178189181373,0.004511730499298175,0.0009152480322167307,0.00747426315047243
TC,0.0008748906386701663,0.0009678199854827002,0.00038590172369436584,0.0,0.0033265837431298816,0.00240625626629236,0.002196595277320154,0.0016922859963333804
TD,0.0031496062992125984,0.0031454149528187757,0.0029585798816568047,0.0025870646766169153,0.003181949667341626,0.00180469219971927,0.003844041735310269,0.0019743336623889436
TE,0.004374453193350831,0.0036293249455601256,0.0033444816053511705,0.0025870646766169153,0.0033265837431298816,0.00300782033286545,0.0023796448837635,0.0026794528275278524
TF,0.0029746281714785653,0.002782482458262763,0.0033444816053511705,0.0021890547263681594,0.004339022273647671,0.00300782033286545,0.002196595277320154,0.003243548159638979
TG,0.003849518810148731,0.004113234938301476,0.00398765114484178,0.004577114427860697,0.004194388197859416,0.004611991177060357,0.0023796448837635,0.003666619658722324
TH,0.00034995625546806647,0.0012097749818533753,0.0011577051710830975,0.0003980099502487562,0.0018802429852473243,0.0013033888109083617,0.0016474464579901153,0.0021153574954167254
TI,0.004899387576552931,0.0035083474473747885,0.006688963210702341,0.005771144278606965,0.004483656349435927,0.00240625626629236,0.00805418268350723,0.0028204766605556338
TK,0.00647419072615923,0.003750302443745463,0.0055312580396192435,0.003980099502487562,0.004194388197859416,0.002105474233005815,0.003660992128866923,0.001833309829361162
TL,0.006649168853893263,0.0050810549237841765,0.004888088500128634,0.004975124378109453,0.007665606016777553,0.0060156406657309,0.005674537799743731,0.005499929488083486
TM,0.0010498687664041995,0.0013307524800387127,0.0015436068947774634,0.0005970149253731343,0.0007231703789412786,0.00120312813314618,0.002196595277320154,0.0015512621633055987
TN,0.0031496062992125984,0.0029034599564481006,0.0016722408026755853,0.003781094527363184,0.0037604859704946487,0.0016041708441949067,0.003660992128866923,0.0026794528275278524
TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP,0.0027996500437445318,0.003387369949189451,0.002572678157962439,0.00417910447761194,0.0026034133641886026,0.0035091237216763587,0.0020135456708768075,0.005923000987166831
TQ,0.0026246719160104987,0.002056617469150738,0.002444044250064317,0.0009950248756218905,0.0033265837431298816,0.0028072989773410867,0.0005491488193300384,0.0021153574954167254
TR,0.0017497812773403325,0.003750302443745463,0.0020581425263699513,0.0009950248756218905,0.00202487706103558,0.0040104271104872665,0.002562694490206846,0.005499929488083486
TS,0.004899387576552931,0.005202032421969514,0.005659891947517366,0.0027860696517412937,0.006219265258894996,0.004712251854822539,0.005125388980413692,0.007897334649555774
TT,0.0029746281714785653,0.004839099927413501,0.00463082068433239,0.0025870646766169153,0.006797801562048018,0.0040104271104872665,0.003844041735310269,0.006346072486250176
TU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TV,0.004724409448818898,0.002782482458262763,0.0055312580396192435,0.004975124378109453,0.005640728955741973,0.004712251854822539,0.003477942522423577,0.005499929488083486
TW,0.0012248468941382328,0.0009678199854827002,0.0012863390789812194,0.0013930348258706469,0.0007231703789412786,0.00120312813314618,0.0007321984257733846,0.0005640953321111268
TY,0.002274715660542432,0.0009678199854827002,0.002572678157962439,0.0011940298507462687,0.00303731559155337,0.00240625626629236,0.002562694490206846,0.001833309829361162
T*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,0.0031496062992125984,0.002782482458262763,0.005016722408026756,0.003383084577114428,0.004917558576800694,0.004110687788249448,0.002196595277320154,0.007333239317444648
VC,0.00034995625546806647,0.0012097749818533753,0.0009004373552868536,0.0007960199004975124,0.003181949667341626,0.0007018247443352717,0.001281347245103423,0.0019743336623889436
VD,0.0033245844269466315,0.003750302443745463,0.0034731155132492926,0.005572139303482587,0.004194388197859416,0.003408863043914177,0.003844041735310269,0.0026794528275278524
VE,0.0029746281714785653,0.002056617469150738,0.00398765114484178,0.003383084577114428,0.003615851894706393,0.00240625626629236,0.003477942522423577,0.0025384289945000705
VF,0.0027996500437445318,0.004597144931042826,0.002701312065860561,0.003383084577114428,0.0033265837431298816,0.003108081010627632,0.0032948929159802307,0.0029615004935834156
VG,0.0033245844269466315,0.004113234938301476,0.0045021867764342685,0.0031840796019900496,0.0037604859704946487,0.0022057349107679966,0.0007321984257733846,0.005781977154139049
VH,0.0008748906386701663,0.0018146624727800628,0.0009004373552868536,0.0005970149253731343,0.00101243853051779,0.00120312813314618,0.0014643968515467693,0.0016922859963333804
VI,0.004549431321084864,0.005564964916525526,0.006688963210702341,0.005174129353233831,0.004194388197859416,0.0028072989773410867,0.0054914881933003845,0.004935834155972359
VK,0.0055993000874890635,0.0032663924510041133,0.004373552868536146,0.005373134328358209,0.0033265837431298816,0.0029075596551032686,0.004393190554640308,0.0021153574954167254
VL,0.0029746281714785653,0.005685942414710864,0.005917159763313609,0.007164179104477612,0.008967312698871854,0.006717465410066172,0.006589785831960461,0.008179382315611338
VM,0.0015748031496062992,0.0019356399709654004,0.0010290712631849757,0.0013930348258706469,0.0023141452126120912,0.0019049528774814518,0.0016474464579901153,0.0011281906642222536
VN,0.0024496937882764656,0.0035083474473747885,0.0032158476974530484,0.006965174129353234,0.004194388197859416,0.0028072989773410867,0.004576240161083654,0.0022563813284445073
VO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VP,0.0008748906386701663,0.0018146624727800628,0.0016722408026755853,0.0013930348258706469,0.003615851894706393,0.0039101664327250854,0.002196595277320154,0.0033845719926667607
VQ,0.0017497812773403325,0.0026615049600774254,0.0018008747105737071,0.0025870646766169153,0.0027480474399768588,0.00360938439943854,0.0005491488193300384,0.0028204766605556338
VR,0.0031496062992125984,0.003024437454633438,0.002701312065860561,0.0013930348258706469,0.0034712178189181373,0.0039101664327250854,0.0027457440966501922,0.005076857989000141
VS,0.006649168853893263,0.005443987418340189,0.005145356315924878,0.004577114427860697,0.004194388197859416,0.006115901343493082,0.004576240161083654,0.005358905655055705
VT,0.004024496937882764,0.0032663924510041133,0.0037303833290455364,0.0031840796019900496,0.005929997107318484,0.004411469821535993,0.0027457440966501922,0.00662812015230574
VU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VV,0.0029746281714785653,0.004234212436486813,0.0037303833290455364,0.006169154228855721,0.007376337865201041,0.004411469821535993,0.0027457440966501922,0.004935834155972359
VW,0.00034995625546806647,0.0010887974836680378,0.0006431695394906097,0.0003980099502487562,0.0007231703789412786,0.00120312813314618,0.0,0.0016922859963333804
VY,0.0024496937882764656,0.0026615049600774254,0.0016722408026755853,0.001791044776119403,0.0046282904252241824,0.001503910166432725,0.0029287937030935385,0.001833309829361162
V*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WA,0.0008748906386701663,0.0008468424872973627,0.0005145356315924878,0.0007960199004975124,0.00043390222736476716,0.000902346099859635,0.00018304960644334616,0.0005640953321111268
WC,0.00034995625546806647,0.00024195499637067505,0.00038590172369436584,0.0001990049751243781,0.00043390222736476716,0.00020052135552436334,0.00018304960644334616,0.0007051191651389084
WD,0.00034995625546806647,0.0008468424872973627,0.0005145356315924878,0.0007960199004975124,0.0002892681515765114,0.00060156406657309,0.0005491488193300384,0.0002820476660555634
WE,0.00034995625546806647,0.00024195499637067505,0.0009004373552868536,0.0007960199004975124,0.00043390222736476716,0.00120312813314618,0.00018304960644334616,0.0007051191651389084
WF,0.0012248468941382328,0.0018146624727800628,0.0007718034473887317,0.0007960199004975124,0.00043390222736476716,0.0005013033888109083,0.00018304960644334616,0.0004230714990833451
WG,0.0005249343832020997,0.0004839099927413501,0.0006431695394906097,0.0003980099502487562,0.0001446340757882557,0.0011028674553839983,0.0003660992128866923,0.0005640953321111268
WH,0.00034995625546806647,0.0,0.0005145356315924878,0.0,0.0002892681515765114,0.000300782033286545,0.0,0.0001410238330277817
WI,0.0008748906386701663,0.0010887974836680378,0.0006431695394906097,0.0001990049751243781,0.0001446340757882557,0.0005013033888109083,0.0016474464579901153,0.0009871668311944718
WK,0.0008748906386701663,0.0008468424872973627,0.0010290712631849757,0.0005970149253731343,0.00101243853051779,0.0008020854220974534,0.0003660992128866923,0.0008461429981666902
WL,0.0024496937882764656,0.0016936849745947254,0.0014149729868793415,0.0005970149253731343,0.001590974833670813,0.0011028674553839983,0.0009152480322167307,0.0014102383302778169
WM,0.0,0.0004839099927413501,0.0006431695394906097,0.0001990049751243781,0.0001446340757882557,0.00020052135552436334,0.0,0.0007051191651389084
WN,0.0013998250218722659,0.0004839099927413501,0.0007718034473887317,0.0003980099502487562,0.00101243853051779,0.00120312813314618,0.0007321984257733846,0.0005640953321111268
WO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP,0.00017497812773403323,0.0007258649891120251,0.00012863390789812196,0.0,0.00043390222736476716,0.0005013033888109083,0.0,0.001833309829361162
WQ,0.0008748906386701663,0.0007258649891120251,0.0005145356315924878,0.0001990049751243781,0.0002892681515765114,0.0008020854220974534,0.0003660992128866923,0.0009871668311944718
WR,0.0006999125109361329,0.0008468424872973627,0.0010290712631849757,0.0005970149253731343,0.00043390222736476716,0.00120312813314618,0.0007321984257733846,0.0012692144972500353
WS,0.002099737532808399,0.0013307524800387127,0.0005145356315924878,0.0009950248756218905,0.0008678044547295343,0.0017044315219570884,0.001098297638660077,0.001833309829361162
WT,0.0010498687664041995,0.0013307524800387127,0.0007718034473887317,0.0001990049751243781,0.0002892681515765114,0.000902346099859635,0.0005491488193300384,0.0009871668311944718
WU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV,0.0005249343832020997,0.0010887974836680378,0.0006431695394906097,0.0007960199004975124,0.0005785363031530228,0.000902346099859635,0.0003660992128866923,0.0011281906642222536
WW,0.00034995625546806647,0.0004839099927413501,0.0,0.0,0.00043390222736476716,0.00010026067776218167,0.0,0.0011281906642222536
WY,0.0010498687664041995,0.0004839099927413501,0.00038590172369436584,0.0001990049751243781,0.0007231703789412786,0.0005013033888109083,0.0005491488193300384,0.0004230714990833451
W*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YA,0.0010498687664041995,0.0021775949673360755,0.0016722408026755853,0.0015920398009950248,0.0017356089094590686,0.0022057349107679966,0.0020135456708768075,0.0015512621633055987
YC,0.0006999125109361329,0.0006048874909266877,0.00038590172369436584,0.0013930348258706469,0.0018802429852473243,0.000902346099859635,0.0016474464579901153,0.0005640953321111268
YD,0.0017497812773403325,0.0009678199854827002,0.002186776434268073,0.0015920398009950248,0.0017356089094590686,0.000902346099859635,0.0032948929159802307,0.0007051191651389084
YE,0.0033245844269466315,0.002298572465521413,0.0010290712631849757,0.001791044776119403,0.0013017066820943013,0.0019049528774814518,0.0016474464579901153,0.0002820476660555634
YF,0.0029746281714785653,0.0013307524800387127,0.0016722408026755853,0.0025870646766169153,0.0021695111368238355,0.001503910166432725,0.0014643968515467693,0.001833309829361162
YG,0.0017497812773403325,0.0015727074764093879,0.0014149729868793415,0.0025870646766169153,0.001590974833670813,0.0014036494886705434,0.0032948929159802307,0.0023974051614722887
YH,0.0010498687664041995,0.0012097749818533753,0.0006431695394906097,0.0013930348258706469,0.0008678044547295343,0.0013033888109083617,0.0005491488193300384,0.0008461429981666902
YI,0.0031496062992125984,0.0014517299782240503,0.0034731155132492926,0.0023880597014925373,0.003181949667341626,0.000902346099859635,0.006223686619073769,0.0016922859963333804
YK,0.0017497812773403325,0.0018146624727800628,0.002444044250064317,0.0031840796019900496,0.0039051200462829044,0.0013033888109083617,0.004942339373970346,0.0008461429981666902
YL,0.0029746281714785653,0.0016936849745947254,0.0036017494211474143,0.003383084577114428,0.0034712178189181373,0.002506516944054542,0.005857587406187077,0.0026794528275278524
YM,0.0006999125109361329,0.0013307524800387127,0.0009004373552868536,0.0,0.00101243853051779,0.0005013033888109083,0.0018304960644334614,0.0005640953321111268
YN,0.0029746281714785653,0.0014517299782240503,0.002701312065860561,0.0031840796019900496,0.002458779288400347,0.0011028674553839983,0.004027091341753615,0.0007051191651389084
YO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YP,0.0010498687664041995,0.002056617469150738,0.0007718034473887317,0.0015920398009950248,0.0017356089094590686,0.0014036494886705434,0.0032948929159802307,0.0014102383302778169
YQ,0.0013998250218722659,0.0007258649891120251,0.002572678157962439,0.0011940298507462687,0.0018802429852473243,0.0011028674553839983,0.0009152480322167307,0.0002820476660555634
YR,0.0015748031496062992,0.002298572465521413,0.002444044250064317,0.001791044776119403,0.001590974833670813,0.00180469219971927,0.004027091341753615,0.004371738823861233
YS,0.0026246719160104987,0.002298572465521413,0.0029585798816568047,0.0025870646766169153,0.0033265837431298816,0.0022057349107679966,0.004759289767527,0.0022563813284445073
YT,0.0031496062992125984,0.0016936849745947254,0.0016722408026755853,0.0027860696517412937,0.0014463407578825572,0.0017044315219570884,0.003660992128866923,0.001833309829361162
YU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YV,0.0010498687664041995,0.0013307524800387127,0.0014149729868793415,0.0013930348258706469,0.0021695111368238355,0.0008020854220974534,0.004576240161083654,0.0023974051614722887
YW,0.00017497812773403323,0.0006048874909266877,0.00038590172369436584,0.0009950248756218905,0.00101243853051779,0.000300782033286545,0.00018304960644334616,0.0004230714990833451
YY,0.002274715660542432,0.0009678199854827002,0.0019295086184718292,0.0009950248756218905,0.0021695111368238355,0.0008020854220974534,0.0032948929159802307,0.0009871668311944718
Y*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
**,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
