,bacterial1.fasta,bacterial2.fasta,bacterial3.fasta,bacterial4.fasta,mamalian1.fasta,mamalian2.fasta,mamalian3.fasta,mamalian4.fasta
SL,0.008920912677989364,0.008399384833786822,0.00882835162063312,0.006285602042820664,0.009269823160296634,0.008860884119326572,0.008603692417996057,0.00538971807628524
SM,0.0008577800651912849,0.002602626286525494,0.0012611930886618741,0.0009821253191907287,0.0019965772960638907,0.0015752682878802796,0.001792435920415845,0.0013819789939192924
SN,0.004460456338994682,0.004140541819472376,0.0037835792659856224,0.0035356511490866236,0.003280091272104963,0.002658265235797972,0.004122602616956444,0.0031785516860143724
SO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,0.0017155601303825698,0.00449544540399858,0.002144028250725186,0.0019642506383814574,0.002852253280091272,0.005021167667618391,0.0026886538806237675,0.007048092868988391
SQ,0.002058672156459084,0.0030758310658937655,0.0022701475595913734,0.0011785503830288745,0.0018539646320593268,0.0034458993797381117,0.0016131923283742606,0.0030403537866224434
SR,0.003259564247726883,0.004022240624630309,0.0022701475595913734,0.003142801021410332,0.0024244152880775814,0.006891798759476223,0.002867897472665352,0.006357103372028745
SS,0.007548464573683308,0.007807878859576482,0.007062681296506495,0.005499901787468081,0.005419281232173417,0.011223786551146992,0.00914142319412081,0.012576008844665561
ST,0.004803568365071196,0.004732047793682716,0.00441417581031656,0.004714201532115498,0.005989731888191671,0.005119621935610909,0.007348987273704965,0.006771697070204533
SU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SV,0.00394578829987991,0.006743168105997871,0.004666414428048935,0.004321351404439206,0.004420992584141472,0.005119621935610909,0.004481089801039613,0.007048092868988391
SW,0.001200892091267799,0.0010647107535786111,0.0008828351620633119,0.000785700255352583,0.000713063320022818,0.0013783597518952446,0.0,0.0013819789939192924
SY,0.002401784182535598,0.0016562167277889507,0.002774624795056123,0.0013749754468670202,0.00356531660011409,0.001870631091857832,0.00555655135328912,0.0017965726920950802
S*,0.000514668039114771,0.0010647107535786111,0.00037835792659856227,0.0003928501276762915,0.0008556759840273817,0.0005907256079551048,0.0008962179602079225,0.000552791597567717
TA,0.004632012352032939,0.003430734650419969,0.003026863412788498,0.005499901787468081,0.0034227039361095267,0.004824259131633356,0.002509410288582183,0.006218905472636816
TC,0.00034311202607651396,0.0008281083638944754,0.0012611930886618741,0.00019642506383814575,0.0019965772960638907,0.0019690853598503494,0.0021509231044990144,0.002763957987838585
TD,0.002916452221650369,0.00224772270199929,0.0025223861773237483,0.002357100766057749,0.0022818026240730175,0.0019690853598503494,0.004839576985122782,0.0012437810945273632
TE,0.0051466803911477095,0.003430734650419969,0.00340522133938706,0.002357100766057749,0.003280091272104963,0.0023629024318204193,0.002509410288582183,0.002763957987838585
TF,0.0034311202607651397,0.0031941322607358332,0.003657459957119435,0.003339226085248478,0.0034227039361095267,0.0028551737717830068,0.003226384656748521,0.002211166390270868
TG,0.0027448962086121117,0.003667337040104105,0.003026863412788498,0.004714201532115498,0.00356531660011409,0.0034458993797381117,0.0026886538806237675,0.004284134881149806
TH,0.000514668039114771,0.0017745179226310187,0.0017656703241266238,0.0003928501276762915,0.0017113519680547634,0.0019690853598503494,0.0008962179602079225,0.002902155887230514
TI,0.004288900325956425,0.003903939429788241,0.004918653045781309,0.0035356511490866236,0.004135767256132345,0.0028551737717830068,0.006452769313497042,0.0020729684908789387
TK,0.0051466803911477095,0.0029575298710516978,0.005044772354647497,0.005107051659791789,0.004135767256132345,0.0021659938958353843,0.004122602616956444,0.0013819789939192924
TL,0.006176016469377252,0.005796758547261327,0.0056753688989784334,0.005303476723629935,0.008128921848260126,0.006005710347543566,0.004660333393081197,0.007739082365948038
TM,0.001544004117344313,0.0015379155329468827,0.001513431706394249,0.0003928501276762915,0.0012835139760410724,0.0010829969479176922,0.003226384656748521,0.001105583195135434
TN,0.004460456338994682,0.0035490358452620373,0.0020179089418589985,0.002160675702219603,0.002852253280091272,0.0012799054839027272,0.003226384656748521,0.0017965726920950802
TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP,0.0034311202607651397,0.002366023896841358,0.0022701475595913734,0.0025535258298958947,0.0037079292641186536,0.004725804863640839,0.0010754615522495072,0.00538971807628524
TQ,0.002058672156459084,0.0021294215071572223,0.0029007441039223107,0.0013749754468670202,0.00356531660011409,0.0016737225558727971,0.000716974368166338,0.0020729684908789387
TR,0.002058672156459084,0.0031941322607358332,0.001513431706394249,0.001571400510705166,0.00356531660011409,0.004725804863640839,0.0026886538806237675,0.005113322277501382
TS,0.007205352547606794,0.0031941322607358332,0.00441417581031656,0.0041249263406010605,0.005989731888191671,0.005808801811558531,0.00358487184083169,0.007186290768380321
TT,0.0027448962086121117,0.0031941322607358332,0.00390969857485181,0.0029463759575721863,0.007415858528237307,0.005119621935610909,0.002509410288582183,0.006357103372028745
TU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TV,0.00394578829987991,0.0031941322607358332,0.0056753688989784334,0.0025535258298958947,0.004991443240159726,0.004036624987693216,0.00358487184083169,0.003316749585406302
TW,0.0006862240521530279,0.0008281083638944754,0.0005044772354647496,0.000785700255352583,0.0005704506560182544,0.0013783597518952446,0.0008962179602079225,0.0017965726920950802
TY,0.002058672156459084,0.0015379155329468827,0.0022701475595913734,0.0027499508937340405,0.0019965772960638907,0.0012799054839027272,0.002867897472665352,0.0019347705914870095
T*,0.00017155601303825698,0.0003549035845262037,0.00037835792659856227,0.0,0.0002852253280091272,0.0004922713399625873,0.0005377307761247536,0.0009673852957435047
UA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VA,0.0034311202607651397,0.0029575298710516978,0.005044772354647497,0.004321351404439206,0.004706217912150599,0.004036624987693216,0.0021509231044990144,0.005113322277501382
VC,0.0008577800651912849,0.001183011948420679,0.0006305965443309371,0.000785700255352583,0.0019965772960638907,0.0017721768238653146,0.00197167951245743,0.002625760088446656
VD,0.003259564247726883,0.003903939429788241,0.00340522133938706,0.0058927519151443725,0.003280091272104963,0.002658265235797972,0.004122602616956444,0.003454947484798231
VE,0.004803568365071196,0.0033124334555779014,0.0037835792659856224,0.0058927519151443725,0.0031374786081003994,0.0034458993797381117,0.004301846208998029,0.003316749585406302
VF,0.003774232286841654,0.002366023896841358,0.0035313406482532475,0.0029463759575721863,0.004278379920136908,0.0021659938958353843,0.004660333393081197,0.002763957987838585
VG,0.004460456338994682,0.004140541819472376,0.00390969857485181,0.004517776468277352,0.003280091272104963,0.0036428079157231467,0.002867897472665352,0.00552791597567717
VH,0.0006862240521530279,0.0018928191174730864,0.0011350737797956867,0.000785700255352583,0.0015687393040501997,0.0011814512159102097,0.0010754615522495072,0.002211166390270868
VI,0.004288900325956425,0.004022240624630309,0.0056753688989784334,0.0041249263406010605,0.003993154592127781,0.0031505365757605592,0.006273525721455458,0.0020729684908789387
VK,0.004460456338994682,0.0035490358452620373,0.00390969857485181,0.0041249263406010605,0.004706217912150599,0.002067539627842867,0.004839576985122782,0.002211166390270868
VL,0.005489792417224223,0.005678457352419259,0.004540295119182747,0.005499901787468081,0.009840273816314889,0.005218076203603426,0.006094282129413873,0.004836926478717523
VM,0.0013724481043060558,0.001301313143262747,0.0011350737797956867,0.000785700255352583,0.0018539646320593268,0.0017721768238653146,0.0010754615522495072,0.0013819789939192924
VN,0.002401784182535598,0.002720927481367562,0.003657459957119435,0.003142801021410332,0.004563605248146035,0.002264448163827902,0.004660333393081197,0.0030403537866224434
VO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VP,0.002058672156459084,0.002720927481367562,0.0020179089418589985,0.001571400510705166,0.0027096406160867087,0.004725804863640839,0.0010754615522495072,0.002902155887230514
VQ,0.0013724481043060558,0.0009464095587365432,0.001513431706394249,0.0017678255745433118,0.0027096406160867087,0.0028551737717830068,0.001433948736332676,0.0023493642896627973
VR,0.0017155601303825698,0.0021294215071572223,0.0025223861773237483,0.0025535258298958947,0.0029948659440958356,0.003741262183715664,0.001792435920415845,0.004975124378109453
VS,0.005489792417224223,0.006033360936945463,0.0054231302812460585,0.0058927519151443725,0.005419281232173417,0.005316530471595944,0.004660333393081197,0.006218905472636816
VT,0.004632012352032939,0.003903939429788241,0.00390969857485181,0.005499901787468081,0.005276668568168853,0.004331987791670769,0.0026886538806237675,0.00538971807628524
VU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VV,0.0025733401955738548,0.004613746598840648,0.004161937192584185,0.006678452170496956,0.0075584711922418715,0.0036428079157231467,0.0037641154328732747,0.006357103372028745
VW,0.0008577800651912849,0.0010647107535786111,0.0006305965443309371,0.0005892751915144372,0.00042783799201369084,0.0009845426799251747,0.0001792435920415845,0.00041459369817578774
VY,0.002401784182535598,0.0020111203123151546,0.002774624795056123,0.002160675702219603,0.0029948659440958356,0.0030520823077680418,0.0030471410647069366,0.001105583195135434
V*,0.0008577800651912849,0.0004732047793682716,0.00037835792659856227,0.0003928501276762915,0.0009982886480319453,0.0004922713399625873,0.0012547051442910915,0.0009673852957435047
WA,0.00017155601303825698,0.001183011948420679,0.0002522386177323748,0.00019642506383814575,0.00042783799201369084,0.0007876341439401398,0.000358487184083169,0.0020729684908789387
WC,0.0,0.0004732047793682716,0.0,0.00019642506383814575,0.00042783799201369084,0.00019690853598503495,0.0,0.0002763957987838585
WD,0.0006862240521530279,0.0007098071690524074,0.0001261193088661874,0.0009821253191907287,0.000713063320022818,0.0003938170719700699,0.0,0.0009673852957435047
WE,0.0008577800651912849,0.0015379155329468827,0.00037835792659856227,0.0005892751915144372,0.00042783799201369084,0.0008860884119326573,0.000358487184083169,0.000552791597567717
WF,0.00034311202607651396,0.0009464095587365432,0.0006305965443309371,0.0011785503830288745,0.0011409013120365088,0.0004922713399625873,0.0005377307761247536,0.0
WG,0.0006862240521530279,0.0007098071690524074,0.0008828351620633119,0.0005892751915144372,0.0001426126640045636,0.0008860884119326573,0.0,0.0008291873963515755
WH,0.00034311202607651396,0.0007098071690524074,0.00037835792659856227,0.00019642506383814575,0.000713063320022818,0.00019690853598503495,0.000358487184083169,0.000552791597567717
WI,0.0006862240521530279,0.0014196143381048148,0.0013873123975280616,0.0013749754468670202,0.0008556759840273817,0.0006891798759476223,0.0012547051442910915,0.0009673852957435047
WK,0.0008577800651912849,0.0007098071690524074,0.0013873123975280616,0.0,0.00042783799201369084,0.0010829969479176922,0.000358487184083169,0.0009673852957435047
WL,0.001029336078229542,0.0015379155329468827,0.0018917896329928112,0.001571400510705166,0.0018539646320593268,0.002264448163827902,0.000358487184083169,0.0020729684908789387
WM,0.00017155601303825698,0.0005915059742103396,0.0002522386177323748,0.0003928501276762915,0.0001426126640045636,0.0004922713399625873,0.000358487184083169,0.0002763957987838585
WN,0.001544004117344313,0.0007098071690524074,0.0001261193088661874,0.0009821253191907287,0.0018539646320593268,0.0003938170719700699,0.000358487184083169,0.00041459369817578774
WO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WP,0.00017155601303825698,0.0007098071690524074,0.0,0.0,0.0002852253280091272,0.0010829969479176922,0.0,0.0006909894969596462
WQ,0.0008577800651912849,0.0002366023896841358,0.0006305965443309371,0.0005892751915144372,0.0002852253280091272,0.0007876341439401398,0.0001792435920415845,0.00041459369817578774
WR,0.00034311202607651396,0.0009464095587365432,0.0001261193088661874,0.0,0.0009982886480319453,0.0013783597518952446,0.000358487184083169,0.001658374792703151
WS,0.0008577800651912849,0.0010647107535786111,0.0011350737797956867,0.000785700255352583,0.0005704506560182544,0.0012799054839027272,0.0005377307761247536,0.0008291873963515755
WT,0.00017155601303825698,0.0009464095587365432,0.0011350737797956867,0.00019642506383814575,0.001426126640045636,0.0012799054839027272,0.000716974368166338,0.0008291873963515755
WU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WV,0.00034311202607651396,0.0010647107535786111,0.0001261193088661874,0.0009821253191907287,0.0009982886480319453,0.0014768140198877621,0.0005377307761247536,0.0009673852957435047
WW,0.0,0.0003549035845262037,0.0002522386177323748,0.0003928501276762915,0.0,0.0004922713399625873,0.0,0.0006909894969596462
WY,0.001029336078229542,0.0002366023896841358,0.0012611930886618741,0.0005892751915144372,0.000713063320022818,0.0002953628039775524,0.0010754615522495072,0.0002763957987838585
W*,0.00034311202607651396,0.0002366023896841358,0.0002522386177323748,0.0,0.0,0.00019690853598503495,0.0,0.0
YA,0.0017155601303825698,0.0018928191174730864,0.002144028250725186,0.001571400510705166,0.0019965772960638907,0.0014768140198877621,0.0016131923283742606,0.0020729684908789387
YC,0.000514668039114771,0.0005915059742103396,0.0005044772354647496,0.0005892751915144372,0.0018539646320593268,0.0009845426799251747,0.002867897472665352,0.00013819789939192924
YD,0.001887116143420827,0.0015379155329468827,0.0017656703241266238,0.002357100766057749,0.0018539646320593268,0.002067539627842867,0.00197167951245743,0.001105583195135434
YE,0.002401784182535598,0.0014196143381048148,0.0012611930886618741,0.0017678255745433118,0.002139189960068454,0.0007876341439401398,0.0023301666965405985,0.0015201768933112217
YF,0.0027448962086121117,0.0014196143381048148,0.0026485054861899358,0.002357100766057749,0.003280091272104963,0.0015752682878802796,0.0037641154328732747,0.0008291873963515755
YG,0.002401784182535598,0.002602626286525494,0.0017656703241266238,0.0011785503830288745,0.0015687393040501997,0.0014768140198877621,0.0023301666965405985,0.0006909894969596462
YH,0.0006862240521530279,0.0007098071690524074,0.0013873123975280616,0.000785700255352583,0.0009982886480319453,0.0011814512159102097,0.0016131923283742606,0.0012437810945273632
YI,0.004288900325956425,0.0017745179226310187,0.0017656703241266238,0.0025535258298958947,0.002567027952082145,0.0010829969479176922,0.004301846208998029,0.001658374792703151
YK,0.003259564247726883,0.0014196143381048148,0.0012611930886618741,0.0041249263406010605,0.002139189960068454,0.0015752682878802796,0.003226384656748521,0.0006909894969596462
YL,0.004803568365071196,0.002366023896841358,0.00390969857485181,0.004517776468277352,0.0037079292641186536,0.0036428079157231467,0.004481089801039613,0.002211166390270868
YM,0.00034311202607651396,0.0004732047793682716,0.0008828351620633119,0.00019642506383814575,0.00042783799201369084,0.0007876341439401398,0.0008962179602079225,0.00041459369817578774
YN,0.0034311202607651397,0.0017745179226310187,0.0016395510152604363,0.001571400510705166,0.0012835139760410724,0.0006891798759476223,0.004122602616956444,0.000552791597567717
YO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YP,0.001029336078229542,0.0016562167277889507,0.0017656703241266238,0.0013749754468670202,0.0008556759840273817,0.0013783597518952446,0.0012547051442910915,0.0006909894969596462
YQ,0.002058672156459084,0.0014196143381048148,0.002774624795056123,0.0003928501276762915,0.0012835139760410724,0.0013783597518952446,0.001433948736332676,0.001105583195135434
YR,0.001544004117344313,0.002366023896841358,0.0016395510152604363,0.001571400510705166,0.002852253280091272,0.002067539627842867,0.0023301666965405985,0.003316749585406302
YS,0.0025733401955738548,0.0020111203123151546,0.0017656703241266238,0.0025535258298958947,0.0024244152880775814,0.0016737225558727971,0.005377307761247535,0.002211166390270868
YT,0.0025733401955738548,0.0010647107535786111,0.0016395510152604363,0.0011785503830288745,0.003280091272104963,0.0019690853598503494,0.00358487184083169,0.0019347705914870095
YU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YV,0.0027448962086121117,0.0029575298710516978,0.002774624795056123,0.001571400510705166,0.004135767256132345,0.0014768140198877621,0.00358487184083169,0.0023493642896627973
YW,0.00017155601303825698,0.0009464095587365432,0.0005044772354647496,0.0003928501276762915,0.0,0.0003938170719700699,0.000716974368166338,0.0002763957987838585
YY,0.0017155601303825698,0.0010647107535786111,0.0016395510152604363,0.0017678255745433118,0.0018539646320593268,0.0005907256079551048,0.00358487184083169,0.0008291873963515755
Y*,0.0,0.0001183011948420679,0.00037835792659856227,0.0,0.0002852253280091272,9.845426799251748e-05,0.000358487184083169,0.0
*A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
**,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
